Song_id,Quadrant,in_balanced_train,in_balanced_validate,in_balanced_test,in_complete_train,in_complete_validate,in_complete_test
MT0018376280,Q4,False,True,False,False,True,False
MT0018450519,Q1,False,False,True,False,False,True
MT0018453545,Q3,True,False,False,False,True,False
MT0018573219,Q1,False,True,False,False,False,True
MT0018617125,Q1,False,True,False,True,False,False
MT0018651126,Q1,False,False,True,False,False,True
MT0018669856,Q2,True,False,False,False,False,True
MT0018793776,Q1,False,True,False,False,True,False
MT0018861433,Q4,False,False,False,False,True,False
MT0018886935,Q3,True,False,False,False,False,True
MT0019352491,Q4,True,False,False,True,False,False
MT0019446620,Q4,True,False,False,False,True,False
MT0019511872,Q4,True,False,False,True,False,False
MT0019766193,Q3,False,True,False,False,True,False
MT0020009125,Q2,False,True,False,False,True,False
MT0020034314,Q2,True,False,False,True,False,False
MT0026135542,Q1,False,True,False,False,True,False
MT0026143373,Q1,False,True,False,False,False,True
MT0026158301,Q1,False,True,False,False,False,True
MT0026228956,Q4,True,False,False,True,False,False
MT0026236933,Q3,True,False,False,False,True,False
MT0026330298,Q3,False,False,True,True,False,False
MT0026378461,Q3,False,True,False,False,True,False
MT0026405027,Q3,True,False,False,True,False,False
MT0026414107,Q4,False,True,False,False,True,False
MT0026520343,Q2,False,False,True,False,False,True
MT0026607275,Q4,False,True,False,False,True,False
MT0026608644,Q4,False,False,True,False,True,False
MT0026624084,Q2,False,False,True,False,False,True
MT0026655309,Q4,False,True,False,False,True,False
MT0026681751,Q2,False,True,False,False,True,False
MT0026682960,Q3,False,True,False,False,True,False
MT0026690204,Q3,True,False,False,True,False,False
MT0026697228,Q3,True,False,False,True,False,False
MT0026707664,Q4,False,True,False,True,False,False
MT0026712161,Q4,True,False,False,False,True,False
MT0026719173,Q2,False,True,False,False,True,False
MT0026727455,Q1,False,False,True,False,False,True
MT0026734083,Q2,False,True,False,False,True,False
MT0026753145,Q1,False,True,False,False,True,False
MT0026753600,Q1,False,False,False,False,True,False
MT0026753827,Q1,False,True,False,False,True,False
MT0026772613,Q2,True,False,False,True,False,False
MT0026776967,Q4,False,False,True,False,False,True
MT0026790435,Q1,False,True,False,False,True,False
MT0026795261,Q1,False,False,True,False,False,True
MT0026811443,Q3,False,True,False,False,True,False
MT0026826094,Q3,False,True,False,False,True,False
MT0026827978,Q4,True,False,False,True,False,False
MT0026866290,Q1,False,True,False,True,False,False
MT0026898936,Q2,False,False,True,False,False,True
MT0026900439,Q1,False,True,False,False,True,False
MT0026903849,Q2,True,False,False,False,True,False
MT0026905937,Q3,False,False,True,False,False,True
MT0026919017,Q4,False,False,False,True,False,False
MT0026930415,Q1,False,True,False,False,True,False
MT0026933516,Q1,True,False,False,True,False,False
MT0026950915,Q1,True,False,False,True,False,False
MT0026957996,Q4,False,False,False,False,True,False
MT0026963572,Q2,True,False,False,False,False,True
MT0026969225,Q4,False,False,False,True,False,False
MT0026971941,Q4,False,False,True,False,False,True
MT0026972072,Q4,False,True,False,False,True,False
MT0026973347,Q4,False,False,False,False,True,False
MT0026973618,Q4,True,False,False,True,False,False
MT0026985012,Q2,False,False,True,False,False,True
MT0026987140,Q2,True,False,False,True,False,False
MT0026990793,Q2,False,True,False,False,True,False
MT0026999750,Q1,False,False,True,False,False,True
MT0027002598,Q4,False,False,False,False,True,False
MT0027002641,Q1,False,False,False,True,False,False
MT0027023212,Q4,True,False,False,False,False,True
MT0027032503,Q2,True,False,False,True,False,False
MT0027035970,Q1,False,False,True,True,False,False
MT0027048677,Q1,True,False,False,True,False,False
MT0027048746,Q1,False,True,False,True,False,False
MT0027053023,Q1,True,False,False,True,False,False
MT0027064560,Q4,True,False,False,True,False,False
MT0027072382,Q1,False,False,True,False,False,True
MT0027073298,Q2,False,True,False,False,True,False
MT0027075208,Q2,True,False,False,False,False,True
MT0027100467,Q4,True,False,False,True,False,False
MT0027100747,Q4,True,False,False,True,False,False
MT0027108305,Q1,False,False,True,True,False,False
MT0027112893,Q1,True,False,False,True,False,False
MT0027149420,Q1,False,True,False,False,True,False
MT0027182657,Q3,False,True,False,False,True,False
MT0027256574,Q2,False,False,True,False,False,True
MT0027317557,Q2,False,False,True,False,False,True
MT0027320606,Q1,True,False,False,True,False,False
MT0027345606,Q2,True,False,False,True,False,False
MT0027478016,Q1,False,False,False,False,True,False
MT0027535695,Q1,False,False,True,False,False,True
MT0027696140,Q1,False,True,False,False,True,False
MT0027797339,Q1,False,True,False,False,True,False
MT0027834332,Q2,True,False,False,True,False,False
MT0027835071,Q4,True,False,False,False,True,False
MT0027859587,Q4,True,False,False,True,False,False
MT0027976714,Q4,False,False,True,False,False,True
MT0028066739,Q4,True,False,False,False,True,False
MT0028081047,Q2,False,False,True,False,False,True
MT0028116568,Q4,False,False,True,False,True,False
MT0028124490,Q2,False,True,False,True,False,False
MT0028129662,Q4,False,False,False,False,False,True
MT0028159092,Q2,False,False,True,False,False,True
MT0028167155,Q2,False,False,True,False,False,True
MT0028172888,Q2,False,False,True,False,False,True
MT0028196052,Q2,False,False,False,False,True,False
MT0028200740,Q1,True,False,False,True,False,False
MT0028213435,Q2,False,False,True,False,False,True
MT0028220133,Q1,True,False,False,False,True,False
MT0028228337,Q4,True,False,False,True,False,False
MT0028241237,Q1,False,False,True,False,False,True
MT0028242839,Q4,False,True,False,False,True,False
MT0028293340,Q4,False,True,False,False,True,False
MT0028335228,Q4,False,False,True,False,False,True
MT0028338292,Q3,True,False,False,False,False,True
MT0028342814,Q4,False,True,False,True,False,False
MT0028345470,Q2,True,False,False,True,False,False
MT0028348785,Q2,False,False,True,False,True,False
MT0028372740,Q1,False,True,False,False,True,False
MT0028374210,Q4,False,False,True,False,False,True
MT0028403561,Q4,True,False,False,True,False,False
MT0028405583,Q2,False,True,False,False,True,False
MT0028414490,Q4,True,False,False,False,True,False
MT0028425911,Q4,False,True,False,False,True,False
MT0028445777,Q1,True,False,False,False,False,True
MT0028452849,Q1,True,False,False,True,False,False
MT0028469910,Q2,False,False,True,False,False,True
MT0028471202,Q2,False,False,True,True,False,False
MT0028485956,Q1,True,False,False,True,False,False
MT0028495262,Q1,False,False,True,False,True,False
MT0028498801,Q4,False,True,False,False,True,False
MT0028550964,Q4,True,False,False,True,False,False
MT0028560561,Q2,False,False,False,False,True,False
MT0028569169,Q4,False,True,False,False,True,False
MT0028576698,Q4,False,False,True,True,False,False
MT0028577920,Q3,False,False,True,False,False,True
MT0028585667,Q3,False,True,False,True,False,False
MT0028587966,Q4,False,True,False,False,True,False
MT0028593700,Q3,False,True,False,False,True,False
MT0028596249,Q4,False,True,False,False,True,False
MT0028602128,Q1,True,False,False,False,True,False
MT0028602140,Q1,True,False,False,False,False,True
MT0028603801,Q1,False,True,False,False,True,False
MT0028609181,Q4,False,False,True,True,False,False
MT0028615001,Q1,True,False,False,True,False,False
MT0028617351,Q4,False,True,False,True,False,False
MT0028617657,Q1,False,False,True,False,False,True
MT0028617797,Q2,False,False,True,False,False,True
MT0028623145,Q2,False,True,False,False,True,False
MT0028627699,Q1,False,False,True,False,False,True
MT0028633715,Q2,True,False,False,True,False,False
MT0028648077,Q1,False,False,True,False,False,True
MT0028649897,Q4,False,False,False,False,True,False
MT0028655327,Q4,True,False,False,True,False,False
MT0028691865,Q3,True,False,False,True,False,False
MT0028694655,Q4,False,True,False,True,False,False
MT0028697763,Q4,False,True,False,True,False,False
MT0028698324,Q3,False,False,True,False,False,True
MT0028709149,Q4,False,False,True,False,False,True
MT0028717129,Q4,False,False,False,False,False,True
MT0028750297,Q2,True,False,False,True,False,False
MT0028752173,Q4,True,False,False,True,False,False
MT0028753982,Q4,False,True,False,True,False,False
MT0028754256,Q2,True,False,False,True,False,False
MT0028758101,Q4,False,True,False,False,True,False
MT0028772639,Q2,False,False,True,False,False,True
MT0028790582,Q2,False,True,False,False,True,False
MT0028793036,Q2,True,False,False,True,False,False
MT0028798040,Q2,False,False,True,False,False,True
MT0028798502,Q4,False,True,False,False,True,False
MT0028803170,Q3,True,False,False,True,False,False
MT0028810073,Q3,False,True,False,True,False,False
MT0028810869,Q2,False,False,True,False,False,True
MT0028813190,Q2,True,False,False,True,False,False
MT0028813196,Q4,False,False,True,False,False,True
MT0028877759,Q4,True,False,False,True,False,False
MT0028878677,Q4,True,False,False,True,False,False
MT0028888763,Q3,True,False,False,True,False,False
MT0028915582,Q3,False,True,False,False,True,False
MT0028929933,Q3,True,False,False,False,True,False
MT0028931344,Q1,False,False,False,True,False,False
MT0028937743,Q1,False,True,False,False,True,False
MT0028942506,Q4,True,False,False,True,False,False
MT0028947009,Q3,True,False,False,True,False,False
MT0029045449,Q3,True,False,False,True,False,False
MT0029063409,Q4,True,False,False,True,False,False
MT0029065626,Q1,False,False,True,False,False,True
MT0029080694,Q4,True,False,False,True,False,False
MT0029091265,Q4,True,False,False,True,False,False
MT0029096179,Q4,False,False,False,True,False,False
MT0029099688,Q2,False,False,False,True,False,False
MT0029133325,Q3,False,True,False,False,True,False
MT0029165558,Q1,True,False,False,True,False,False
MT0029166572,Q3,False,True,False,False,True,False
MT0029196396,Q2,False,False,True,False,False,True
MT0029492542,Q1,False,True,False,True,False,False
MT0029553110,Q4,False,False,False,False,True,False
MT0029574551,Q4,True,False,False,False,False,True
MT0029767615,Q1,True,False,False,True,False,False
MT0029772184,Q2,False,False,True,True,False,False
MT0029825641,Q1,False,True,False,False,True,False
MT0029852139,Q1,True,False,False,True,False,False
MT0029861029,Q3,True,False,False,True,False,False
MT0029861679,Q4,True,False,False,True,False,False
MT0029874624,Q1,False,False,True,True,False,False
MT0029877658,Q3,True,False,False,True,False,False
MT0029976595,Q4,True,False,False,True,False,False
MT0030006612,Q4,False,True,False,False,True,False
MT0030007733,Q4,False,False,True,False,False,True
MT0030036616,Q4,False,False,False,True,False,False
MT0030074137,Q3,True,False,False,True,False,False
MT0030075668,Q1,True,False,False,True,False,False
MT0030097307,Q3,False,True,False,False,True,False
MT0030097602,Q4,True,False,False,True,False,False
MT0030124886,Q2,False,False,False,True,False,False
MT0030153479,Q3,True,False,False,False,False,True
MT0030155408,Q3,True,False,False,False,False,True
MT0030160582,Q2,False,False,True,False,False,True
MT0030177407,Q2,False,True,False,True,False,False
MT0030184605,Q2,False,True,False,True,False,False
MT0030203700,Q3,True,False,False,True,False,False
MT0030203729,Q2,False,False,True,False,False,True
MT0030211400,Q2,False,True,False,False,True,False
MT0030212531,Q4,True,False,False,False,True,False
MT0030214520,Q2,False,False,True,False,False,True
MT0030233759,Q2,True,False,False,True,False,False
MT0030234774,Q2,False,False,False,True,False,False
MT0030247926,Q3,True,False,False,True,False,False
MT0030248025,Q1,False,True,False,False,True,False
MT0030252676,Q3,True,False,False,True,False,False
MT0030271679,Q2,False,False,False,False,True,False
MT0030273093,Q4,False,False,False,False,True,False
MT0030282816,Q4,True,False,False,True,False,False
MT0030282917,Q4,False,False,True,False,False,True
MT0030286920,Q4,False,True,False,False,False,True
MT0030289937,Q3,False,False,True,True,False,False
MT0030291182,Q1,False,True,False,False,True,False
MT0030297713,Q1,True,False,False,True,False,False
MT0030304982,Q3,True,False,False,True,False,False
MT0030311936,Q2,False,False,False,True,False,False
MT0030319227,Q4,False,False,True,False,False,True
MT0030321464,Q3,True,False,False,True,False,False
MT0030324011,Q2,False,True,False,False,True,False
MT0030327630,Q2,False,True,False,False,True,False
MT0030349080,Q1,False,True,False,False,True,False
MT0030362174,Q4,True,False,False,True,False,False
MT0030362299,Q1,False,True,False,False,True,False
MT0030369896,Q4,False,False,True,False,False,True
MT0030400613,Q3,True,False,False,False,True,False
MT0030407300,Q1,False,True,False,True,False,False
MT0030422114,Q3,False,False,True,True,False,False
MT0030435905,Q2,True,False,False,True,False,False
MT0030438262,Q4,False,True,False,False,True,False
MT0030442334,Q4,False,False,False,True,False,False
MT0030481692,Q4,False,True,False,False,True,False
MT0030481897,Q4,True,False,False,False,True,False
MT0030484925,Q1,False,False,True,False,False,True
MT0030487841,Q1,False,True,False,False,True,False
MT0030489320,Q2,True,False,False,False,False,True
MT0030494794,Q4,False,False,False,False,False,True
MT0030495725,Q4,False,False,False,False,False,True
MT0030499533,Q4,False,True,False,False,True,False
MT0030504803,Q3,False,True,False,False,True,False
MT0030646708,Q4,False,True,False,False,True,False
MT0030677343,Q1,False,False,False,True,False,False
MT0030968017,Q3,False,True,False,False,True,False
MT0031024722,Q4,False,True,False,False,True,False
MT0031036016,Q3,True,False,False,True,False,False
MT0031049140,Q3,False,True,False,False,False,True
MT0031292023,Q4,False,False,False,True,False,False
MT0031336251,Q1,False,False,False,False,False,True
MT0031365452,Q1,True,False,False,True,False,False
MT0031375281,Q4,True,False,False,False,True,False
MT0031462756,Q1,True,False,False,True,False,False
MT0031495046,Q4,True,False,False,False,False,True
MT0031508823,Q1,False,False,True,True,False,False
MT0031514928,Q1,False,False,True,False,True,False
MT0031544440,Q1,True,False,False,True,False,False
MT0031548988,Q1,False,True,False,True,False,False
MT0031555265,Q2,False,True,False,False,True,False
MT0031574394,Q1,True,False,False,True,False,False
MT0031600223,Q4,False,False,False,False,True,False
MT0031615488,Q4,True,False,False,False,True,False
MT0031618741,Q4,False,True,False,False,True,False
MT0031626819,Q4,True,False,False,True,False,False
MT0031661393,Q2,True,False,False,False,False,True
MT0031664726,Q1,False,True,False,False,False,True
MT0031685353,Q2,False,False,False,False,False,True
MT0031693432,Q3,False,False,True,False,False,True
MT0031716439,Q1,True,False,False,True,False,False
MT0031721956,Q4,False,False,False,True,False,False
MT0031726825,Q2,False,True,False,False,True,False
MT0031733848,Q4,True,False,False,False,False,True
MT0031783178,Q4,False,True,False,False,False,True
MT0031807708,Q4,True,False,False,True,False,False
MT0031826295,Q4,True,False,False,False,True,False
MT0031826774,Q4,False,False,True,False,False,True
MT0031827474,Q4,True,False,False,False,False,True
MT0031834881,Q1,True,False,False,False,False,True
MT0031841471,Q3,True,False,False,True,False,False
MT0031855026,Q3,True,False,False,True,False,False
MT0031861483,Q2,True,False,False,True,False,False
MT0031868141,Q1,True,False,False,True,False,False
MT0031875986,Q2,True,False,False,True,False,False
MT0031886830,Q4,False,True,False,False,False,True
MT0031892359,Q4,True,False,False,True,False,False
MT0031893087,Q4,True,False,False,False,False,True
MT0031898123,Q4,True,False,False,True,False,False
MT0031901408,Q1,True,False,False,True,False,False
MT0031903528,Q3,False,True,False,False,True,False
MT0031907365,Q1,False,False,False,True,False,False
MT0031912859,Q4,False,True,False,False,True,False
MT0031914705,Q1,True,False,False,False,True,False
MT0031917087,Q1,True,False,False,True,False,False
MT0031917220,Q4,True,False,False,True,False,False
MT0031919267,Q1,True,False,False,True,False,False
MT0031919561,Q2,True,False,False,True,False,False
MT0031922089,Q1,False,False,False,True,False,False
MT0031924755,Q2,True,False,False,False,True,False
MT0031925901,Q2,True,False,False,True,False,False
MT0031926476,Q2,False,False,False,True,False,False
MT0031939057,Q4,False,False,True,False,True,False
MT0031940284,Q3,False,False,True,True,False,False
MT0031951901,Q3,True,False,False,True,False,False
MT0031952089,Q1,False,False,True,True,False,False
MT0031964947,Q2,True,False,False,True,False,False
MT0031972398,Q2,False,True,False,False,True,False
MT0031979912,Q1,False,True,False,True,False,False
MT0031995272,Q1,False,False,True,False,True,False
MT0031996487,Q4,False,True,False,False,True,False
MT0031996897,Q1,False,False,True,False,False,True
MT0032001427,Q4,False,True,False,False,True,False
MT0032039381,Q1,True,False,False,False,True,False
MT0032048707,Q4,False,False,True,False,False,True
MT0032050779,Q2,False,True,False,False,True,False
MT0032060949,Q4,True,False,False,False,False,True
MT0032061091,Q1,False,True,False,False,False,True
MT0032061241,Q1,True,False,False,True,False,False
MT0032093528,Q4,True,False,False,False,True,False
MT0032157716,Q2,False,True,False,False,True,False
MT0032181833,Q1,False,False,True,False,False,True
MT0032235381,Q1,False,True,False,False,True,False
MT0032297238,Q2,False,True,False,False,False,True
MT0032332758,Q1,False,False,True,False,False,True
MT0032405040,Q1,False,False,True,False,False,True
MT0032405359,Q4,False,True,False,False,True,False
MT0032623363,Q2,False,False,False,True,False,False
MT0032628164,Q4,True,False,False,False,True,False
MT0032643023,Q3,False,True,False,False,True,False
MT0032651589,Q2,True,False,False,True,False,False
MT0032665811,Q2,False,True,False,False,True,False
MT0032673223,Q1,True,False,False,False,False,True
MT0032682675,Q4,False,False,True,False,False,True
MT0032698237,Q4,True,False,False,True,False,False
MT0032698280,Q4,False,False,False,True,False,False
MT0032701682,Q1,True,False,False,True,False,False
MT0032723940,Q4,False,True,False,False,True,False
MT0032724130,Q4,False,False,False,False,False,True
MT0032757175,Q3,True,False,False,True,False,False
MT0032760813,Q4,True,False,False,True,False,False
MT0032768117,Q4,False,False,True,True,False,False
MT0032768122,Q1,True,False,False,False,True,False
MT0032778604,Q4,False,True,False,False,True,False
MT0032782452,Q1,False,True,False,False,True,False
MT0032892262,Q1,False,False,True,False,False,True
MT0032957418,Q2,False,False,True,False,False,True
MT0033004298,Q4,False,False,False,False,True,False
MT0033061162,Q4,False,True,False,False,True,False
MT0033084992,Q2,False,False,False,False,False,True
MT0033097471,Q2,False,False,True,False,False,True
MT0033126079,Q3,True,False,False,False,False,True
MT0033155511,Q2,False,True,False,False,True,False
MT0033159895,Q3,True,False,False,True,False,False
MT0033177286,Q3,False,False,True,True,False,False
MT0033218453,Q4,True,False,False,False,True,False
MT0033226848,Q3,False,False,True,False,False,True
MT0033252621,Q2,True,False,False,False,True,False
MT0033258989,Q4,True,False,False,True,False,False
MT0033262254,Q4,False,True,False,False,True,False
MT0033262547,Q4,False,False,True,False,False,True
MT0033287096,Q2,False,True,False,False,True,False
MT0033287114,Q2,True,False,False,True,False,False
MT0033293296,Q1,True,False,False,False,True,False
MT0033317646,Q3,False,False,True,False,False,True
MT0033319941,Q3,False,True,False,False,True,False
MT0033326377,Q4,False,False,False,False,True,False
MT0033345959,Q3,False,True,False,False,True,False
MT0033376569,Q4,True,False,False,True,False,False
MT0033380436,Q4,False,True,False,False,True,False
MT0033381821,Q1,True,False,False,False,False,True
MT0033388898,Q1,True,False,False,True,False,False
MT0033389924,Q3,False,True,False,True,False,False
MT0033391277,Q4,False,False,True,False,False,True
MT0033391280,Q4,False,True,False,False,False,True
MT0033397838,Q1,True,False,False,True,False,False
MT0033397942,Q4,False,True,False,True,False,False
MT0033399262,Q4,True,False,False,True,False,False
MT0033410438,Q4,False,False,True,False,False,True
MT0033415296,Q1,True,False,False,True,False,False
MT0033430737,Q1,False,True,False,True,False,False
MT0033442719,Q3,True,False,False,False,True,False
MT0033443279,Q1,True,False,False,True,False,False
MT0033444885,Q2,False,False,False,True,False,False
MT0033459750,Q4,False,False,True,True,False,False
MT0033461826,Q4,False,True,False,False,True,False
MT0033470806,Q2,False,False,True,True,False,False
MT0033473090,Q4,False,True,False,True,False,False
MT0033493473,Q4,False,True,False,False,True,False
MT0033512773,Q1,False,True,False,True,False,False
MT0033717316,Q1,True,False,False,True,False,False
MT0033733581,Q4,False,False,True,False,False,True
MT0033784855,Q1,False,False,False,True,False,False
MT0033818006,Q4,False,True,False,False,True,False
MT0033841575,Q1,False,False,True,False,True,False
MT0033940994,Q1,True,False,False,True,False,False
MT0033958450,Q1,False,False,True,False,False,True
MT0033974184,Q2,False,True,False,False,True,False
MT0033987987,Q4,False,True,False,False,True,False
MT0033993440,Q4,True,False,False,True,False,False
MT0033998763,Q4,False,True,False,True,False,False
MT0034005433,Q4,False,True,False,False,True,False
MT0034013916,Q2,False,True,False,True,False,False
MT0034015731,Q4,False,False,True,False,False,True
MT0034064577,Q1,True,False,False,False,True,False
MT0034085485,Q4,True,False,False,True,False,False
MT0034094847,Q3,False,True,False,False,True,False
MT0034106363,Q4,True,False,False,True,False,False
MT0034113973,Q2,False,False,True,False,True,False
MT0034125967,Q1,False,False,True,False,False,True
MT0034130398,Q2,False,False,True,False,False,True
MT0034136847,Q3,False,False,True,False,False,True
MT0034138322,Q4,False,True,False,False,True,False
MT0034148562,Q4,False,False,False,True,False,False
MT0034160981,Q4,False,False,False,True,False,False
MT0034165427,Q4,False,False,False,True,False,False
MT0034186195,Q4,False,False,True,True,False,False
MT0034186620,Q4,False,False,True,False,False,True
MT0034191542,Q4,False,True,False,False,True,False
MT0034197846,Q3,True,False,False,True,False,False
MT0034203861,Q4,True,False,False,False,False,True
MT0034210118,Q4,False,True,False,False,False,True
MT0034211183,Q1,False,True,False,True,False,False
MT0034212119,Q4,False,False,True,False,False,True
MT0034225020,Q4,False,True,False,False,True,False
MT0034230990,Q4,True,False,False,True,False,False
MT0034378005,Q1,False,False,False,False,True,False
MT0034403159,Q2,True,False,False,True,False,False
MT0034403951,Q2,True,False,False,True,False,False
MT0034408055,Q4,False,False,False,True,False,False
MT0034410340,Q3,False,True,False,False,True,False
MT0034422157,Q4,True,False,False,False,True,False
MT0034426806,Q2,True,False,False,True,False,False
MT0034429136,Q4,False,True,False,False,True,False
MT0034518366,Q3,True,False,False,True,False,False
MT0034549623,Q3,False,True,False,False,True,False
MT0034551604,Q4,False,False,True,True,False,False
MT0034552648,Q1,True,False,False,True,False,False
MT0034555338,Q1,False,False,False,True,False,False
MT0034560618,Q3,True,False,False,True,False,False
MT0034563474,Q1,True,False,False,True,False,False
MT0034574251,Q3,False,False,True,False,False,True
MT0034577222,Q4,True,False,False,True,False,False
MT0034577404,Q4,False,False,True,False,False,True
MT0034670435,Q2,True,False,False,False,True,False
MT0034677542,Q1,True,False,False,True,False,False
MT0034694413,Q2,False,False,True,False,False,True
MT0034695587,Q4,False,True,False,False,True,False
MT0034706827,Q4,False,True,False,False,True,False
MT0034731020,Q4,True,False,False,False,True,False
MT0034800740,Q3,False,True,False,False,True,False
MT0034816599,Q2,False,True,False,False,False,True
MT0034852831,Q1,True,False,False,True,False,False
MT0034893754,Q1,True,False,False,False,True,False
MT0034988131,Q1,False,False,True,False,False,True
MT0034991842,Q2,False,True,False,False,True,False
MT0034992204,Q4,False,False,True,False,False,True
MT0034992752,Q1,True,False,False,False,True,False
MT0034992958,Q4,False,True,False,False,True,False
MT0034996484,Q2,True,False,False,False,False,True
MT0035000258,Q4,False,False,True,False,True,False
MT0035007057,Q3,False,True,False,True,False,False
MT0035014333,Q1,True,False,False,True,False,False
MT0035037927,Q1,False,True,False,False,True,False
MT0035108409,Q4,True,False,False,False,False,True
MT0035119161,Q4,False,False,True,False,False,True
MT0035133312,Q1,True,False,False,True,False,False
MT0035241621,Q2,False,False,False,True,False,False
MT0035241675,Q2,False,True,False,False,True,False
MT0035285414,Q2,False,True,False,False,True,False
MT0035316286,Q3,False,False,True,False,False,True
MT0035322836,Q2,False,True,False,False,True,False
MT0035323832,Q4,False,True,False,True,False,False
MT0035327119,Q4,False,False,False,True,False,False
MT0035332435,Q1,True,False,False,False,False,True
MT0035332835,Q2,False,False,True,False,False,True
MT0035334027,Q2,False,False,True,False,False,True
MT0035518031,Q4,True,False,False,True,False,False
MT0035833639,Q3,True,False,False,True,False,False
MT0035974809,Q3,False,True,False,False,True,False
MT0035974819,Q3,False,True,False,False,True,False
MT0036111736,Q2,False,True,False,True,False,False
MT0036111751,Q2,True,False,False,True,False,False
MT0036111757,Q2,True,False,False,True,False,False
MT0036217440,Q1,True,False,False,True,False,False
MT0036368550,Q1,False,True,False,False,True,False
MT0039250520,Q2,False,True,False,False,True,False
MT0040033011,Q3,True,False,False,True,False,False
MT0041030749,Q4,True,False,False,True,False,False
